,batsman,bowler,0,1,2,3,4,6,notout,balls
3577,J Botha,I Sharma,0.5,0.8,0.9,0.9,1.0,1.0,1.0,10
3578,MC Juneja,Anand Rajan,0.2857142857142857,0.7142857142857142,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,7
3579,J Botha,Anand Rajan,0.75,0.75,0.875,0.875,1.0,1.0,0.75,8
3580,MC Juneja,I Sharma,0.5,0.75,1.0,1.0,1.0,1.0,1.0,4
3581,MC Juneja,A Mishra,0.5454545454545454,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9090909090909091,11
3582,J Botha,A Mishra,0.3333333333333333,0.8333333333333333,0.9333333333333332,0.9666666666666666,0.9999999999999999,0.9999999999999999,1.0,30
3583,IK Pathan,DW Steyn,0.6875,0.9375,0.9375,0.9375,1.0,1.0,0.875,16
3584,IK Pathan,Anand Rajan,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,9
3585,KM Jadhav,A Mishra,0.26666666666666666,0.4666666666666667,0.6666666666666667,0.6666666666666667,0.8,1.0,1.0,15
3586,IK Pathan,NLTC Perera,0.25,1.0,1.0,1.0,1.0,1.0,0.875,8
3587,KM Jadhav,NLTC Perera,0.2,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.9999999999999999,1.0,10
3588,KM Jadhav,Anand Rajan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
3589,KM Jadhav,I Sharma,0.3076923076923077,0.6923076923076923,0.7692307692307692,0.7692307692307692,0.923076923076923,1.0,0.9230769230769231,13
3590,M Morkel,NLTC Perera,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3591,KM Jadhav,DW Steyn,0.3,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.9999999999999999,0.9999999999999999,0.9,10
3592,S Nadeem,DW Steyn,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3593,UT Yadav,DW Steyn,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,9
3594,PA Reddy,IK Pathan,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,7
3595,PA Reddy,S Kaul,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
3596,PA Patel,S Kaul,0.4615384615384616,0.6923076923076924,0.9230769230769232,0.9230769230769232,1.0000000000000002,1.0000000000000002,0.9230769230769231,13
3597,PA Patel,IK Pathan,0.4528301886792453,0.7358490566037736,0.7547169811320755,0.7547169811320755,0.9433962264150944,1.0,0.9811320754716981,53
3598,KC Sangakkara,S Kaul,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,6
3599,KC Sangakkara,UT Yadav,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
3600,KC Sangakkara,J Botha,0.4761904761904762,0.9047619047619048,0.9047619047619048,0.9047619047619048,1.0,1.0,0.9047619047619048,21
3601,PA Patel,J Botha,0.4761904761904762,0.8095238095238095,0.9047619047619048,0.9523809523809523,1.0,1.0,1.0,21
3602,PA Patel,S Nadeem,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9285714285714285,0.9999999999999999,0.8571428571428572,14
3603,GH Vihari,S Nadeem,0.5,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,1.0,12
3604,GH Vihari,J Botha,0.5,0.875,1.0,1.0,1.0,1.0,1.0,8
3605,GH Vihari,M Morkel,0.6666666666666666,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8333333333333334,6
3606,NLTC Perera,M Morkel,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3607,NLTC Perera,UT Yadav,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
3608,A Mishra,M Morkel,0.3636363636363637,0.7272727272727274,0.9090909090909093,0.9090909090909093,1.0000000000000002,1.0000000000000002,1.0,11
3609,A Mishra,IK Pathan,0.2857142857142857,0.7142857142857142,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,7
3610,NLTC Perera,IK Pathan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3611,DW Steyn,IK Pathan,0.4,0.4,0.8,0.8,1.0,1.0,1.0,5
3612,A Mishra,UT Yadav,0.4,0.8,0.8,0.8,1.0,1.0,1.0,5
3613,DW Steyn,UT Yadav,0.625,1.0,1.0,1.0,1.0,1.0,0.875,8
3614,AJ Finch,TG Southee,0.4444444444444444,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.9999999999999999,0.9999999999999999,1.0,18
3615,PA Patel,CH Morris,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.857142857142857,0.9999999999999998,0.9999999999999998,1.0,7
3616,AJ Finch,CH Morris,0.5833333333333334,0.75,0.75,0.75,1.0,1.0,1.0,12
3617,AJ Finch,DS Kulkarni,0.8,0.9,1.0,1.0,1.0,1.0,0.9,10
3618,PA Patel,STR Binny,0.25,0.8333333333333334,0.9166666666666667,0.9166666666666667,1.0,1.0,1.0,12
3619,AJ Finch,STR Binny,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
3620,CJ Anderson,STR Binny,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
3621,UBT Chand,DJ Hooda,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
3622,CJ Anderson,DJ Hooda,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
3623,UBT Chand,JP Faulkner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3624,UBT Chand,PV Tambe,0.25,0.5,1.0,1.0,1.0,1.0,0.75,4
3625,KA Pollard,PV Tambe,0.35714285714285715,0.7142857142857143,0.8571428571428572,0.8571428571428572,0.8571428571428572,1.0,0.9285714285714286,14
3626,CJ Anderson,CH Morris,0.5833333333333334,0.6666666666666667,0.7500000000000001,0.7500000000000001,0.9166666666666667,1.0,0.9166666666666666,12
3627,KA Pollard,JP Faulkner,0.44,0.76,0.8,0.8,0.92,1.0,0.96,25
3628,CJ Anderson,TG Southee,0.25,0.5,0.5,0.5,0.75,1.0,1.0,4
3629,S Gopal,CH Morris,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3630,J Suchith,CH Morris,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3631,AM Rahane,P Suyal,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
3632,SV Samson,P Suyal,0.2857142857142857,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.9999999999999999,0.9999999999999999,1.0,7
3633,SPD Smith,R Vinay Kumar,0.25925925925925924,0.7037037037037037,0.8148148148148149,0.8518518518518519,1.0,1.0,0.9259259259259259,27
3634,AM Rahane,J Suchith,0.21428571428571427,0.7142857142857143,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,14
3635,SPD Smith,CJ Anderson,0.5555555555555556,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,9
3636,AM Rahane,CJ Anderson,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
3637,AM Rahane,S Gopal,0.3125,0.75,0.9375,0.9375,1.0,1.0,0.9375,16
3638,SPD Smith,S Gopal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3
3639,DJ Hooda,S Gopal,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,3
3640,JP Faulkner,SL Malinga,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,7
3641,SPD Smith,P Suyal,0.3636363636363637,0.5454545454545455,0.7272727272727274,0.8181818181818183,0.9090909090909093,1.0000000000000002,1.0,11
3642,JP Faulkner,P Suyal,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
3643,G Gambhir,JP Duminy,0.06666666666666668,0.7333333333333333,0.7999999999999999,0.7999999999999999,0.9333333333333332,0.9999999999999999,1.0,15
3644,RV Uthappa,JP Duminy,0.21052631578947367,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.894736842105263,0.9999999999999999,1.0,19
3645,MK Pandey,A Mishra,0.4081632653061225,0.7959183673469388,0.8367346938775511,0.8367346938775511,0.9183673469387755,1.0,0.9591836734693877,49
3646,RV Uthappa,A Mishra,0.4594594594594595,0.8108108108108109,0.8513513513513514,0.8513513513513514,0.945945945945946,1.0000000000000002,0.9459459459459459,74
3647,RV Uthappa,Imran Tahir,0.25,0.6875,0.75,0.75,0.8125,1.0,1.0,16
3648,PP Chawla,Imran Tahir,0.4,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,5
3649,PP Chawla,AD Mathews,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.9999999999999999,1.0,6
3650,MK Pandey,AD Mathews,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428572,7
3651,PP Chawla,Yuvraj Singh,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,6
3652,MK Pandey,Yuvraj Singh,0.5,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.8333333333333334,6
3653,YK Pathan,Yuvraj Singh,0.25,0.5,0.6875,0.6875,0.6875,1.0,1.0,16
3654,YK Pathan,AD Mathews,0.3478260869565217,0.9130434782608694,0.9565217391304346,0.9565217391304346,0.9999999999999998,0.9999999999999998,1.0,23
3655,AD Russell,A Mishra,0.625,0.875,0.875,0.875,1.0,1.0,0.875,8
3656,AD Russell,Imran Tahir,0.75,0.75,0.75,0.75,1.0,1.0,0.75,4
3657,SA Yadav,A Mishra,0.25,0.75,1.0,1.0,1.0,1.0,1.0,4
3658,SA Yadav,Z Khan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3659,J Botha,Z Khan,0.0,0.2,0.2,0.2,1.0,1.0,1.0,5
3660,SS Iyer,AD Russell,0.56,0.8,0.8400000000000001,0.8400000000000001,0.92,1.0,0.92,25
3661,SS Iyer,UT Yadav,0.4,0.8,0.8500000000000001,0.8500000000000001,1.0,1.0,1.0,20
3662,SS Iyer,SP Narine,0.35714285714285715,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,14
3663,SS Iyer,PP Chawla,0.2307692307692308,0.7692307692307693,0.8461538461538463,0.8461538461538463,0.9230769230769231,1.0,0.9230769230769231,13
3664,SS Iyer,GB Hogg,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428572,7
3665,MK Tiwary,GB Hogg,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,9
3666,JP Duminy,GB Hogg,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3
3667,JP Duminy,J Botha,0.2727272727272727,0.8636363636363636,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0,22
3668,KM Jadhav,J Botha,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
3669,KM Jadhav,SP Narine,0.29411764705882354,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.9411764705882353,1.0,1.0,17
3670,JP Duminy,SP Narine,0.3055555555555556,0.75,0.8611111111111112,0.8611111111111112,0.9166666666666667,1.0,0.9722222222222222,36
3671,KM Jadhav,PP Chawla,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3672,Yuvraj Singh,PP Chawla,0.4615384615384616,0.7307692307692308,0.7307692307692308,0.7307692307692308,0.9615384615384617,1.0000000000000002,0.9230769230769231,26
3673,AD Mathews,SP Narine,0.3125,0.75,0.8125,0.8125,0.875,1.0,0.875,16
3674,AD Mathews,PP Chawla,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,9
3675,SS Tiwary,PP Chawla,0.3333333333333333,0.7777777777777777,0.8333333333333333,0.8333333333333333,0.9444444444444444,1.0,0.8888888888888888,18
3676,SS Tiwary,GB Hogg,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,9
3677,AD Mathews,GB Hogg,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
3678,SS Tiwary,UT Yadav,0.44,0.72,0.72,0.72,1.0,1.0,1.0,25
3679,AD Mathews,AD Russell,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,9
3680,SS Tiwary,AD Russell,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
3681,CH Gayle,B Kumar,0.5555555555555556,0.7222222222222222,0.736111111111111,0.736111111111111,0.9027777777777777,0.9999999999999999,0.9861111111111112,72
3682,TM Dilshan,B Kumar,0.76,0.88,0.96,0.96,1.0,1.0,1.0,25
3683,CH Gayle,IC Pandey,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,9
3684,CH Gayle,AB Dinda,0.2272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909092,1.0,1.0,22
3685,CH Gayle,MR Marsh,0.3076923076923077,0.5384615384615385,0.5384615384615385,0.5384615384615385,0.6153846153846154,1.0,1.0,13
3686,CH Gayle,AG Murtaza,0.18181818181818185,0.27272727272727276,0.27272727272727276,0.27272727272727276,0.5454545454545454,0.9999999999999999,1.0,11
3687,TM Dilshan,AG Murtaza,0.3,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.9999999999999999,0.9999999999999999,1.0,10
3688,TM Dilshan,AJ Finch,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3689,CH Gayle,AJ Finch,0.0,0.0,0.0,0.0,0.2,1.0,1.0,5
3690,CH Gayle,LJ Wright,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9285714285714285,0.9999999999999999,1.0,14
3691,TM Dilshan,LJ Wright,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,6
3692,TM Dilshan,IC Pandey,0.0,0.5,0.5,0.5,1.0,1.0,1.0,4
3693,TM Dilshan,MR Marsh,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
3694,V Kohli,LJ Wright,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,6
3695,V Kohli,AG Murtaza,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3696,AB de Villiers,B Kumar,0.3225806451612903,0.7096774193548387,0.7419354838709677,0.7419354838709677,0.967741935483871,1.0,0.967741935483871,31
3697,AB de Villiers,MR Marsh,0.25,0.25,0.25,0.25,0.5,1.0,0.75,4
3698,SS Tiwary,AB Dinda,0.375,0.8333333333333333,0.9583333333333333,0.9583333333333333,0.9999999999999999,0.9999999999999999,0.9166666666666666,24
3699,R Rampaul,AB Dinda,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3700,RV Uthappa,M Kartik,0.4,0.8333333333333334,0.9,0.9333333333333333,1.0,1.0,0.9,30
3701,AJ Finch,M Kartik,0.3,0.8,0.8,0.8,1.0,1.0,1.0,10
3702,AJ Finch,RP Singh,0.6363636363636364,0.8636363636363636,0.8636363636363636,0.8636363636363636,1.0,1.0,1.0,22
3703,Yuvraj Singh,RP Singh,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
3704,Yuvraj Singh,R Rampaul,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,9
3705,AJ Finch,R Rampaul,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3706,LJ Wright,R Rampaul,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
3707,Yuvraj Singh,JD Unadkat,0.5,0.75,0.75,0.75,1.0,1.0,0.5,4
3708,LJ Wright,JD Unadkat,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3709,SPD Smith,JD Unadkat,0.2727272727272727,0.7272727272727272,0.8181818181818181,0.8181818181818181,1.0,1.0,1.0,11
3710,MR Marsh,R Vinay Kumar,0.6,1.0,1.0,1.0,1.0,1.0,0.9,10
3711,MR Marsh,JD Unadkat,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,6
3712,SPD Smith,M Kartik,0.375,0.75,0.75,0.75,1.0,1.0,1.0,8
3713,MR Marsh,M Kartik,0.5,1.0,1.0,1.0,1.0,1.0,1.0,6
3714,SPD Smith,R Rampaul,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
3715,MR Marsh,R Rampaul,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3716,M Manhas,R Rampaul,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
3717,M Manhas,JD Unadkat,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
3718,M Manhas,RP Singh,0.4,0.8,0.9,0.9,1.0,1.0,1.0,10
3719,MR Marsh,RP Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3720,B Kumar,R Vinay Kumar,0.5,0.625,0.75,0.75,1.0,1.0,1.0,8
3721,B Kumar,R Rampaul,0.8,1.0,1.0,1.0,1.0,1.0,1.0,5
3722,B Kumar,RP Singh,0.8,1.0,1.0,1.0,1.0,1.0,0.6,5
3723,AG Murtaza,RP Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3724,AG Murtaza,CH Gayle,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666667,3
3725,IC Pandey,CH Gayle,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
3726,AB Dinda,CH Gayle,0.4,0.8,0.8,0.8,1.0,1.0,1.0,5
3727,LMP Simmons,Sandeep Sharma,0.3125,0.5625,0.6875,0.6875,0.96875,1.0,1.0,32
3728,PA Patel,Sandeep Sharma,0.6153846153846154,0.8846153846153846,0.9423076923076923,0.9423076923076923,1.0,1.0,0.9615384615384616,52
3729,LMP Simmons,Anureet Singh,0.6666666666666666,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9166666666666666,12
3730,LMP Simmons,MG Johnson,0.625,0.875,1.0,1.0,1.0,1.0,1.0,8
3731,PA Patel,MG Johnson,0.3953488372093023,0.5348837209302326,0.6046511627906977,0.6046511627906977,0.9534883720930234,1.0000000000000002,0.9767441860465116,43
3732,PA Patel,AR Patel,0.2222222222222222,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,18
3733,LMP Simmons,AR Patel,0.32,0.64,0.72,0.72,0.88,1.0,1.0,25
3734,PA Patel,Karanveer Singh,0.25,0.75,1.0,1.0,1.0,1.0,0.875,8
3735,LMP Simmons,Karanveer Singh,0.4166666666666667,0.6666666666666667,0.6666666666666667,0.7500000000000001,1.0,1.0,1.0,12
3736,PA Patel,M Vijay,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
3737,LMP Simmons,M Vijay,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
3738,PA Patel,GJ Maxwell,0.25,0.75,0.875,0.875,0.875,1.0,1.0,8
3739,LMP Simmons,GJ Maxwell,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,7
3740,RG Sharma,MG Johnson,0.6111111111111112,0.7222222222222223,0.8333333333333335,0.8333333333333335,0.9444444444444446,1.0000000000000002,0.9444444444444444,18
3741,RG Sharma,Karanveer Singh,0.25,0.75,1.0,1.0,1.0,1.0,1.0,4
3742,RG Sharma,AR Patel,0.4615384615384616,0.9230769230769232,0.9615384615384617,0.9615384615384617,1.0000000000000002,1.0000000000000002,0.9615384615384616,26
3743,RG Sharma,Anureet Singh,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,7
3744,KA Pollard,Sandeep Sharma,0.2,0.6000000000000001,0.8,0.8,0.8666666666666667,1.0,0.9333333333333333,15
3745,KA Pollard,Anureet Singh,0.4,0.8,1.0,1.0,1.0,1.0,1.0,5
3746,AT Rayudu,Anureet Singh,0.8,0.8,0.8,0.8,1.0,1.0,1.0,5
3747,M Vijay,MJ McClenaghan,0.4615384615384616,0.653846153846154,0.6923076923076924,0.7307692307692308,1.0,1.0,1.0,26
3748,V Sehwag,MJ McClenaghan,0.5,1.0,1.0,1.0,1.0,1.0,1.0,4
3749,GJ Maxwell,SL Malinga,0.375,0.8125,0.875,0.875,0.9375,1.0,1.0,16
3750,GJ Maxwell,MJ McClenaghan,0.25,0.5625,0.625,0.625,0.8125,1.0,0.9375,16
3751,GJ Maxwell,R Vinay Kumar,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
3752,M Vijay,J Suchith,0.1875,0.75,0.8125,0.8125,0.9375,1.0,1.0,16
3753,GJ Maxwell,J Suchith,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,0.6,5
3754,DA Miller,J Suchith,0.3157894736842105,0.8421052631578947,0.894736842105263,0.894736842105263,0.9473684210526314,0.9999999999999998,1.0,19
3755,DA Miller,R Vinay Kumar,0.2307692307692308,0.5384615384615385,0.6153846153846154,0.6153846153846154,0.8461538461538463,1.0,1.0,13
3756,GJ Bailey,KA Pollard,0.25,0.875,0.875,0.875,1.0,1.0,1.0,8
3757,GJ Bailey,Harbhajan Singh,0.38461538461538464,0.8461538461538463,1.0,1.0,1.0,1.0,0.9230769230769231,13
3758,GJ Bailey,SL Malinga,0.125,0.6875,0.8125,0.8125,0.9375,1.0,1.0,16
3759,GJ Bailey,MJ McClenaghan,0.0,0.75,1.0,1.0,1.0,1.0,1.0,4
3760,DA Miller,MJ McClenaghan,0.5833333333333334,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,1.0,1.0,12
3761,WP Saha,SL Malinga,0.375,0.75,0.84375,0.84375,0.96875,1.0,1.0,32
3762,WP Saha,MJ McClenaghan,0.3333333333333333,0.6666666666666666,0.7083333333333333,0.7083333333333333,1.0,1.0,0.9583333333333334,24
3763,AR Patel,SL Malinga,0.2857142857142857,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,7
3764,MG Johnson,R Vinay Kumar,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.0,6
3765,V Kohli,TG Southee,0.4634146341463415,0.7804878048780488,0.8292682926829269,0.8292682926829269,0.951219512195122,1.0,0.975609756097561,41
3766,V Kohli,MJ McClenaghan,0.5172413793103449,0.896551724137931,0.9655172413793104,0.9655172413793104,1.0,1.0,0.8620689655172413,29
3767,AB de Villiers,MJ McClenaghan,0.21739130434782608,0.4782608695652174,0.5652173913043478,0.5652173913043478,0.9130434782608694,0.9999999999999998,1.0,23
3768,CH Gayle,MJ McClenaghan,0.6521739130434783,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9565217391304348,1.0,1.0,23
3769,AB de Villiers,JJ Bumrah,0.3783783783783784,0.7567567567567568,0.8648648648648649,0.8648648648648649,0.891891891891892,1.0000000000000002,0.9459459459459459,37
3770,AB de Villiers,TG Southee,0.4117647058823529,0.7058823529411764,0.8235294117647058,0.8235294117647058,0.9411764705882353,1.0,1.0,17
3771,CH Gayle,TG Southee,0.5833333333333334,0.75,0.75,0.75,0.9166666666666666,1.0,0.8333333333333334,12
3772,KL Rahul,KH Pandya,0.4166666666666667,0.9166666666666667,0.9166666666666667,1.0,1.0,1.0,1.0,12
3773,AB de Villiers,KH Pandya,0.4117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9411764705882353,1.0,0.8823529411764706,34
3774,KL Rahul,MJ McClenaghan,0.5384615384615384,0.6923076923076923,0.7307692307692307,0.7307692307692307,0.8461538461538461,1.0,0.9230769230769231,26
3775,AB de Villiers,Harbhajan Singh,0.35294117647058826,0.8235294117647058,0.8529411764705882,0.8529411764705882,0.9705882352941176,1.0,0.9852941176470589,68
3776,KL Rahul,Harbhajan Singh,0.32,0.8800000000000001,0.9600000000000001,1.0,1.0,1.0,0.96,25
3777,KL Rahul,JJ Bumrah,0.35294117647058826,0.6470588235294118,0.823529411764706,0.823529411764706,0.9411764705882354,1.0,1.0,17
3778,SR Watson,KH Pandya,0.6,1.0,1.0,1.0,1.0,1.0,1.0,15
3779,KL Rahul,TG Southee,0.4666666666666667,0.8,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,15
3780,SR Watson,TG Southee,0.2,0.6000000000000001,0.8,0.8,1.0,1.0,1.0,5
3781,Sachin Baby,JJ Bumrah,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
3782,Sachin Baby,TG Southee,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
3783,KL Rahul,KA Pollard,0.16666666666666666,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666667,1.0,1.0,12
3784,Sachin Baby,KA Pollard,0.25,0.25,0.25,0.25,0.5,1.0,1.0,4
3785,Sachin Baby,MJ McClenaghan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
3786,PA Patel,S Aravind,0.25,1.0,1.0,1.0,1.0,1.0,0.75,4
3787,AT Rayudu,S Aravind,0.5,0.8333333333333333,0.8888888888888888,0.8888888888888888,0.9444444444444444,1.0,1.0,18
3788,RG Sharma,S Aravind,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,7
3789,RG Sharma,CJ Jordan,0.5,0.6666666666666666,0.75,0.75,1.0,1.0,1.0,12
3790,AT Rayudu,YS Chahal,0.3,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9666666666666667,1.0,1.0,30
3791,RG Sharma,YS Chahal,0.17391304347826084,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,23
3792,AT Rayudu,CJ Jordan,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
3793,RG Sharma,VR Aaron,0.32142857142857145,0.6071428571428572,0.6785714285714286,0.6785714285714286,0.7857142857142857,0.9642857142857143,0.9642857142857143,28
3794,AT Rayudu,VR Aaron,0.3333333333333333,0.9047619047619047,0.9047619047619047,0.9047619047619047,0.9523809523809523,1.0,0.9523809523809523,21
3795,N Rana,VR Aaron,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,7
3796,N Rana,YS Chahal,0.5,0.7857142857142857,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9285714285714286,14
3797,KA Pollard,S Aravind,0.3043478260869565,0.7391304347826086,0.8695652173913043,0.8695652173913043,1.0,1.0,0.9565217391304348,23
3798,KA Pollard,VR Aaron,0.3636363636363637,0.9090909090909092,0.9090909090909092,1.0,1.0,1.0,1.0,11
3799,JC Buttler,VR Aaron,0.2222222222222222,0.6666666666666666,0.7777777777777777,0.7777777777777777,0.8888888888888888,1.0,1.0,9
3800,JC Buttler,SR Watson,0.2,0.8,0.8,0.8,1.0,1.0,1.0,5
3801,JC Buttler,CJ Jordan,0.0,0.5,0.5,0.5,0.5,1.0,1.0,4
3802,KA Pollard,CJ Jordan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
3803,R Dravid,JA Morkel,0.4358974358974359,0.6923076923076923,0.8205128205128205,0.8205128205128205,1.0,1.0,0.9743589743589743,39
3804,AM Rahane,BW Hilfenhaus,0.5294117647058824,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,17
3805,R Dravid,BW Hilfenhaus,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
